annee,section,sens_flux,chapitre_code,chapitre_libelle,nature_code,nature_libelle,fonction_code,montant,source_page,source_pdf
2020,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",218,Autres immobilisations corporelles,29,300000.0,127,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",218,Autres immobilisations corporelles,284,368380.0,127,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",231,Immobilisations corporelles en cours,29,594500.0,127,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",231,Immobilisations corporelles en cours,284,700000.0,127,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche,",30,186000.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche,",311,700000.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche,",312,100000.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche,",314,200000.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche,",315,200000.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement,311,2772953.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement,312,50000.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement,314,16911750.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement,317,570000.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",216,Collections et oeuvres d'art,311,130000.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations,30,1106000.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations,311,511200.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations,312,20000.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations,313,5136000.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,30,995000.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,311,7275750.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,312,23835000.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,313,4587000.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,314,200000.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,315,501600.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,316,10850000.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,317,50000.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",458,Opérations sous mandat,314,12811750.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",102,Dotations et fonds,312,600000.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",132,Subv inv rattachées aux,312,4058737.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",132,Subv inv rattachées aux,313,1048000.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",458,Opérations sous mandat,314,12811750.0,128,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche, développement",321,1131840.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche, développement",322,350000.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche, développement",323,2030000.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche, développement",325,30000.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche, développement",326,8780000.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement versées,325,760000.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement versées,326,18671000.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",212,Agencements et aménagements de terrains,321,10000.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations corporelles,321,256000.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations corporelles,322,35000.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations corporelles,323,100000.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations corporelles,325,10000.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations corporelles,326,150000.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles en cours,321,21478227.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles en cours,322,2850000.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles en cours,323,20306933.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles en cours,325,200000.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles en cours,326,11399000.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",238,Avances commandes immo corporelles,323,150000.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",238,Avances commandes immo corporelles,326,2000000.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",458,Opérations sous mandat,321,1000000.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",132,Subv inv rattachées aux actifs non amort,321,1750000.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",132,Subv inv rattachées aux actifs non amort,323,176885.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",132,Subv inv rattachées aux actifs non amort,326,12230000.0,129,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche, développement",332,424000.0,130,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche, développement",341,475362.0,130,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement versées,332,40000.0,130,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement versées,341,22500.0,130,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations corporelles,332,409000.0,130,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations corporelles,341,54070.0,130,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles en cours,332,3160000.0,130,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles en cours,341,4274000.0,130,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),203,"Frais d'études, recherche, développement",414,170000.0,131,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),204,Subventions d'équipement versées,412,1000000.0,131,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),218,Autres immobilisations corporelles,411,140000.0,131,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),218,Autres immobilisations corporelles,412,1360000.0,131,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),218,Autres immobilisations corporelles,414,640000.0,131,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),231,Immobilisations corporelles en cours,411,2167460.0,131,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),231,Immobilisations corporelles en cours,414,1530000.0,131,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),203,"Frais d'études, recherche, développement",420,349000.0,132,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),203,"Frais d'études, recherche, développement",4213,66600.0,132,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),204,Subventions d'équipement versées,4213,450000.0,132,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),204,Subventions d'équipement versées,4221,7214082.0,132,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),218,Autres immobilisations corporelles,420,200000.0,132,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),218,Autres immobilisations corporelles,4221,3107668.0,132,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),231,Immobilisations corporelles en cours,4213,949400.0,132,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),231,Immobilisations corporelles en cours,4221,21942458.64,132,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),231,Immobilisations corporelles en cours,4222,2408071.0,132,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Recette,904,Santé et action sociale (hors RSA),132,Subv inv rattachées aux actifs non amort,4221,9197449.86,132,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Recette,904,Santé et action sociale (hors RSA),132,Subv inv rattachées aux actifs non amort,4222,989100.0,132,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),203,"Frais d'études, recherche, développement",428,2000.0,133,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),203,"Frais d'études, recherche, développement",4231,30000.0,133,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),203,"Frais d'études, recherche, développement",4232,5912404.0,133,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),203,"Frais d'études, recherche, développement",4238,1000.0,133,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),204,Subventions d'équipement versées,428,250000.0,133,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),204,Subventions d'équipement versées,4231,1430000.0,133,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),204,Subventions d'équipement versées,4232,1500000.0,133,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),204,Subventions d'équipement versées,4238,2750000.0,133,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),212,Agencements et aménagements de terrains,4232,200000.0,133,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),218,Autres immobilisations corporelles,4232,150000.0,133,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),231,Immobilisations corporelles en cours,428,18000.0,133,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),231,Immobilisations corporelles en cours,4231,270000.0,133,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),231,Immobilisations corporelles en cours,4232,7698622.0,133,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904,Santé et action sociale (hors RSA),231,Immobilisations corporelles en cours,4238,9000.0,133,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904-4,RSA,203,"Frais d'études, recherche, développement",446,10000.0,134,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,904-4,RSA,231,Immobilisations corporelles en cours,446,90000.0,134,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,905,Aménagement des territoires et habitat,202,Frais réalisation documents urbanisme,50,255000.0,135,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,905,Aménagement des territoires et habitat,203,"Frais d'études, recherche, développement",510,190000.0,135,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,905,Aménagement des territoires et habitat,203,"Frais d'études, recherche, développement",511,1210440.0,135,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,905,Aménagement des territoires et habitat,203,"Frais d'études, recherche, développement",512,646645.64,135,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,905,Aménagement des territoires et habitat,203,"Frais d'études, recherche, développement",515,7495672.9,135,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,905,Aménagement des territoires et habitat,204,Subventions d'équipement versées,515,1050000.0,135,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,905,Aménagement des territoires et habitat,205,"Licences, procédés, droits similaires",515,1.17,135,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,905,Aménagement des territoires et habitat,211,Terrains,515,700000.0,135,bp-2020-editique-bg-avec-est-q1et.pdf
2020,Investissement,Dépense,905,Aménagement des territoires et habitat,212,Agencements et aménagements de terrains,511,6800000.0,135,bp-2020-editique-bg-avec-est-q1et.pdf
